CustomerName	month	metercategory	pretaxcost
[CustomerName]-D226A04D	1/1/2024	Event Grid	247.9632295
[CustomerName]-17C145B4	8/1/2024	Network Watcher	0
[CustomerName]-A6B2FA46	10/1/2024	Azure Bastion	126.8484435
[CustomerName]-E12862E5	10/1/2024	Azure Data Factory v2	4.940241645
[CustomerName]-D1E775A0	5/1/2024	SignalR	46.73220974
[CustomerName]-D1E775A0	7/1/2024	Azure Cosmos DB	417.8379919
[CustomerName]-E12862E5	7/1/2024	Microsoft Defender for Cloud	28.08594299
[CustomerName]-D70A78C9	2/1/2024	Azure DNS	111.1504481
[CustomerName]-50729A6B	10/1/2024	Insight and Analytics	128.2717742
[CustomerName]-725D082E	5/1/2024	Logic Apps	171.7539326
[CustomerName]-02D80417	11/1/2023	Azure Active Directory for External Identities	0
[CustomerName]-01FE71E8	6/1/2024	NAT Gateway	330.8250524
[CustomerName]-17C145B4	4/1/2024	Log Analytics	84.01885079
[CustomerName]-CBA66E32	4/1/2024	Azure Monitor	1.340238151
[CustomerName]-FA630340	11/1/2023	Power Apps	85.07420361
[CustomerName]-E12862E5	8/1/2024	Backup	105.7760298
[CustomerName]-50729A6B	2/1/2024	Azure Databricks	1532.843522
[CustomerName]-DCB49AE5	1/1/2024	Functions	0
[CustomerName]-725D082E	4/1/2024	Key Vault	7.27E-02
[CustomerName]-26E1FEA2	9/1/2024	Azure Cosmos DB	624.7578975
[CustomerName]-E12862E5	7/1/2024	Backup	106.7100392
[CustomerName]-DCB49AE5	1/1/2024	Azure Monitor	0
[CustomerName]-01FE71E8	3/1/2024	Microsoft Defender for Cloud	1074.782115
[CustomerName]-D70A78C9	10/1/2023	Azure App Service	7598.232672
[CustomerName]-0DE7667B	8/1/2024	Azure Cosmos DB	1487.02625
[CustomerName]-A21812C1	5/1/2024	Virtual Machines	4803.983244
[CustomerName]-FA630340	1/1/2024	Azure Arc	0
[CustomerName]-725D082E	10/1/2024	Azure Bastion	126.6971098
[CustomerName]-FA630340	1/1/2024	Container Registry	24.34045004
[CustomerName]-CD872C21	10/1/2023	Azure Database for PostgreSQL	148.3116198
[CustomerName]-0DE7667B	11/1/2024	Azure App Service	3001.996408
[CustomerName]-50729A6B	5/1/2024	Application Gateway	477.29088
[CustomerName]-FA630340	4/1/2024	Virtual Network	6867.954558
[CustomerName]-01FE71E8	4/1/2024	Azure Site Recovery	44.68494877
[CustomerName]-FA630340	5/1/2024	Azure Site Recovery	124.1391809
[CustomerName]-E5C3446F	2/1/2024	Azure Kubernetes Service	80.02718028
[CustomerName]-A21812C1	6/1/2024	Load Balancer	16.70767827
[CustomerName]-9A49C9D4	6/1/2024	Azure Policy	0
[CustomerName]-53475226	8/1/2024	Azure DNS	0.47
[CustomerName]-26E1FEA2	12/1/2024	Storage	13708.45618
[CustomerName]-725D082E	4/1/2024	Azure Cosmos DB	4465.457095
[CustomerName]-D70A78C9	7/1/2024	Load Balancer	90.45050807
[CustomerName]-D1E775A0	11/1/2024	Insight and Analytics	0
[CustomerName]-CBA66E32	3/1/2024	Virtual Network	34.01768631
[CustomerName]-D1E775A0	9/1/2024	Key Vault	42.88971698
[CustomerName]-DCB49AE5	10/1/2024	Log Analytics	10.24907284
[CustomerName]-CBA66E32	9/1/2024	App Configuration	32.39892183
[CustomerName]-0DE7667B	7/1/2024	Azure Synapse Analytics	3909.016159
[CustomerName]-53475226	12/1/2024	Application Gateway	728.13048
[CustomerName]-01FE71E8	7/1/2024	Azure Bastion	731.9390491
[CustomerName]-E5C3446F	4/1/2024	Logic Apps	0.342895403
[CustomerName]-50729A6B	5/1/2024	Azure Bot Service	0.17496
[CustomerName]-A6B2FA46	7/1/2024	Virtual Machine Licenses	0
[CustomerName]-D70A78C9	9/1/2024	ExpressRoute	371.8730997
[CustomerName]-26E1FEA2	3/1/2024	Azure Databricks	0
[CustomerName]-01FE71E8	4/1/2024	Azure Purview	25.44411876
[CustomerName]-CBA66E32	7/1/2024	Bandwidth	120.4869004
[CustomerName]-E5C3446F	5/1/2024	Virtual Machines	2633.55478
[CustomerName]-50729A6B	9/1/2024	Azure DevOps	8692.397419
[CustomerName]-26E1FEA2	2/1/2024	Logic Apps	361.8661362
[CustomerName]-0DE7667B	6/1/2024	Storage	3530.425127
[CustomerName]-DCB49AE5	7/1/2024	Azure DNS	0
[CustomerName]-E5C3446F	6/1/2024	Azure DNS	7.925367348
[CustomerName]-E5C3446F	6/1/2024	Functions	0.003222024
[CustomerName]-26E1FEA2	9/1/2024	Azure Front Door Service	1537.611101
[CustomerName]-CBA66E32	3/1/2024	Logic Apps	5.43E-03
[CustomerName]-A21812C1	12/1/2024	Microsoft Entra Domain Services	283.836418
[CustomerName]-26E1FEA2	11/1/2024	Azure DevOps	1417.42085
[CustomerName]-DCB49AE5	3/1/2024	Virtual Network	0
[CustomerName]-D1E775A0	2/1/2024	NAT Gateway	58.00935117
[CustomerName]-17C145B4	9/1/2024	Cognitive Services	3.88E-02
[CustomerName]-17C145B4	11/1/2023	Log Analytics	0
[CustomerName]-D226A04D	2/1/2024	Automation	3355.549197
[CustomerName]-D1E775A0	11/1/2024	API Management	43.87310367
[CustomerName]-D1E775A0	12/1/2024	Azure Data Factory v2	0.154105451
[CustomerName]-D70A78C9	5/1/2024	Azure Bastion	866.1833361
[CustomerName]-01FE71E8	8/1/2024	SQL Managed Instance	3155.029255
[CustomerName]-C26803D4	10/1/2024	Virtual Network	0
[CustomerName]-725D082E	6/1/2024	Service Bus	37.6095676
[CustomerName]-26E1FEA2	1/1/2024	Azure Data Factory v2	1274.287459
[CustomerName]-FA630340	11/1/2023	Virtual Network	5700.603334
[CustomerName]-FA630340	8/1/2024	Network Watcher	2.694201806
[CustomerName]-01FE71E8	5/1/2024	Application Gateway	4184.708619
[CustomerName]-A21812C1	4/1/2024	Azure Arc	0
[CustomerName]-50729A6B	4/1/2024	Azure Site Recovery	444.1935484
[CustomerName]-53475226	8/1/2024	Azure Bastion	133.7403827
[CustomerName]-A6B2FA46	11/1/2024	Automation	3.710268401
[CustomerName]-01FE71E8	9/1/2024	Virtual Machine Licenses	229.7934397
[CustomerName]-E5C3446F	12/1/2023	Log Analytics	4206.328096
[CustomerName]-FA630340	6/1/2024	Azure Databricks	17297.11305
[CustomerName]-D226A04D	3/1/2024	SignalR	3152.640015
[CustomerName]-FA630340	5/1/2024	Azure Data Factory v2	5634.009211
[CustomerName]-FA630340	12/1/2023	Azure Site Recovery	122.939623
[CustomerName]-50729A6B	4/1/2024	Azure Purview	926.3319969
[CustomerName]-D70A78C9	9/1/2024	Microsoft Defender for Cloud	5045.592099
[CustomerName]-725D082E	3/1/2024	Key Vault	7.60E-02
[CustomerName]-9A49C9D4	8/1/2024	Virtual Network	333.3188843
[CustomerName]-CBA66E32	3/1/2024	Content Delivery Network	0.677023565
[CustomerName]-50729A6B	8/1/2024	Azure Database for MySQL	71.352792
[CustomerName]-FA630340	6/1/2024	Container Registry	37.44675787
[CustomerName]-9A49C9D4	8/1/2024	Load Balancer	15.90530804
[CustomerName]-DCB49AE5	2/1/2024	SQL Database	1257.43425
[CustomerName]-17C145B4	7/1/2024	Azure Cosmos DB	1486.864605
[CustomerName]-890E4584	7/1/2024	Storage	0.444507583
[CustomerName]-01FE71E8	4/1/2024	Sentinel	3.88E-05
[CustomerName]-50729A6B	8/1/2024	SQL Managed Instance	3449.189076
[CustomerName]-50729A6B	9/1/2024	Azure Firewall	3889.076649
[CustomerName]-26E1FEA2	11/1/2024	Event Hubs	317.3821968
[CustomerName]-CBA66E32	10/1/2023	Virtual Network	45.72363602
[CustomerName]-D70A78C9	9/1/2024	Storage	41338.91815
[CustomerName]-D226A04D	4/1/2024	Service Bus	56634.40241
[CustomerName]-E12862E5	3/1/2024	Backup	103.2051599
[CustomerName]-01FE71E8	8/1/2024	Cognitive Services	3271.466456
[CustomerName]-DCB49AE5	6/1/2024	Azure Monitor	2.085209677
[CustomerName]-FA630340	10/1/2024	App Center	143.4693055
[CustomerName]-26E1FEA2	6/1/2024	Network Watcher	9.25E-04
[CustomerName]-9A49C9D4	4/1/2024	Azure App Service	121.68
[CustomerName]-DCB49AE5	8/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-FA630340	9/1/2024	Microsoft Entra Domain Services	86.8222372
[CustomerName]-D1E775A0	10/1/2024	Event Hubs	39.97671607
[CustomerName]-53475226	10/1/2024	Bandwidth	6.487767131
[CustomerName]-FA630340	3/1/2024	Power Automate	3.982300885
[CustomerName]-E5C3446F	6/1/2024	Azure Cosmos DB	236.783071
[CustomerName]-50729A6B	9/1/2024	App Configuration	77.76
[CustomerName]-53475226	4/1/2024	Key Vault	0.69807144
[CustomerName]-D226A04D	9/1/2024	Event Hubs	453.2218419
[CustomerName]-50729A6B	6/1/2024	Azure Bot Service	0
[CustomerName]-17C145B4	2/1/2024	Application Gateway	739.2564
[CustomerName]-FA630340	10/1/2024	App Configuration	119.2638696
[CustomerName]-E5C3446F	1/1/2024	Azure DNS	12.37365776
[CustomerName]-26E1FEA2	8/1/2024	Virtual Machines	7532.301419
[CustomerName]-02D80417	8/1/2024	Logic Apps	171.8021349
[CustomerName]-E12862E5	8/1/2024	Microsoft Defender for Cloud	27.73668639
[CustomerName]-26E1FEA2	12/1/2024	Azure Arc	36.79542072
[CustomerName]-0DE7667B	1/1/2024	Storage	3439.587649
[CustomerName]-50729A6B	3/1/2024	Microsoft Defender for Cloud	16490.34279
[CustomerName]-725D082E	1/1/2024	Service Bus	21.47931634
[CustomerName]-FA630340	3/1/2024	Backup	6603.035264
[CustomerName]-02D80417	11/1/2023	Log Analytics	0
[CustomerName]-17C145B4	12/1/2023	Azure Monitor	0.9587468
[CustomerName]-26E1FEA2	6/1/2024	Azure Data Factory v2	1095.346684
[CustomerName]-53475226	2/1/2024	Service Bus	5.83E-05
[CustomerName]-CBA66E32	12/1/2023	Azure Active Directory for External Identities	3.604862945
[CustomerName]-D226A04D	6/1/2024	Visual Studio Subscription	180656.724
[CustomerName]-0DE7667B	9/1/2024	Redis Cache	81.504
[CustomerName]-CD872C21	4/1/2024	Virtual Machines Licenses	265.9340537
[CustomerName]-01FE71E8	9/1/2024	App Configuration	0
[CustomerName]-D189DCD7	6/1/2024	API Management	0
[CustomerName]-A21812C1	3/1/2024	Azure Data Factory v2	2.30E-04
[CustomerName]-D70A78C9	6/1/2024	Cognitive Services	6.321736448
[CustomerName]-53475226	10/1/2024	Microsoft Defender for Cloud	1069.633475
[CustomerName]-E12862E5	4/1/2024	Azure App Service	132.9824075
[CustomerName]-0DE7667B	5/1/2024	Azure Data Factory v2	1565.109106
[CustomerName]-9A49C9D4	12/1/2024	Virtual Machines	7923.958894
[CustomerName]-26E1FEA2	11/1/2024	Virtual Machines Licenses	5.333210879
[CustomerName]-E5C3446F	10/1/2024	Azure Stack Hub	133.8604521
[CustomerName]-26E1FEA2	1/1/2024	Bandwidth	113.364639
[CustomerName]-E5C3446F	11/1/2024	Azure Grafana Service	147.384
[CustomerName]-D70A78C9	3/1/2024	Log Analytics	1301.985114
[CustomerName]-0DE7667B	8/1/2024	Event Grid	0.284023641
[CustomerName]-D70A78C9	12/1/2023	Azure Analysis Services	1315.078583
[CustomerName]-CD872C21	9/1/2023	Functions	2.88E-05
[CustomerName]-FA630340	11/1/2023	Content Delivery Network	51.59191865
[CustomerName]-9A49C9D4	11/1/2024	Azure Arc	801.11808
[CustomerName]-CBA66E32	10/1/2023	Event Hubs	21.28070587
[CustomerName]-E5C3446F	7/1/2024	Insight and Analytics	0
[CustomerName]-FA630340	3/1/2024	Azure Firewall	3077.064681
[CustomerName]-FA630340	6/1/2024	SQL Database	13071.64473
[CustomerName]-D226A04D	2/1/2024	NAT Gateway	1344.025028
[CustomerName]-A21812C1	12/1/2024	Logic Apps	0.192048032
[CustomerName]-D1E775A0	10/1/2024	Insight and Analytics	0
[CustomerName]-17C145B4	5/1/2024	Storage	2861.369556
[CustomerName]-50729A6B	4/1/2024	Logic Apps	585.1845717
[CustomerName]-26E1FEA2	8/1/2024	Azure Cognitive Search	1703.864645
[CustomerName]-50729A6B	10/1/2024	Sentinel	4345.01621
[CustomerName]-D1E775A0	10/1/2024	Azure App Service	3890.33992
[CustomerName]-CD872C21	4/1/2024	Backup	258.8531431
[CustomerName]-E5C3446F	1/1/2024	Unassigned	1791.7862
[CustomerName]-50729A6B	5/1/2024	Log Analytics	5823.943405
[CustomerName]-26E1FEA2	3/1/2024	Container Registry	19.04937806
[CustomerName]-A21812C1	7/1/2024	Azure App Service	500.1095352
[CustomerName]-CD872C21	1/1/2024	Azure App Service	0
[CustomerName]-01FE71E8	11/1/2024	GitHub	971.1854945
[CustomerName]-FA630340	8/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-725D082E	9/1/2024	Azure DNS	274.1172889
[CustomerName]-D189DCD7	10/1/2024	Azure App Service	69.6384
[CustomerName]-53475226	5/1/2024	Logic Apps	3.683734759
[CustomerName]-26E1FEA2	2/1/2024	SignalR	68.54938628
[CustomerName]-26E1FEA2	1/1/2024	Logic Apps	271.4475606
[CustomerName]-17C145B4	11/1/2023	Key Vault	1.37637313
[CustomerName]-17C145B4	10/1/2024	Backup	423.7049514
[CustomerName]-D1E775A0	2/1/2024	Azure Data Factory v2	2.13E-04
[CustomerName]-CD872C21	2/1/2024	Azure Data Factory v2	643.040704
[CustomerName]-CBA66E32	8/1/2024	App Configuration	34.39349112
[CustomerName]-CD872C21	7/1/2024	Azure DNS	0.45299908
[CustomerName]-50729A6B	10/1/2024	SignalR	0
[CustomerName]-26E1FEA2	5/1/2024	Load Balancer	50.3430932
[CustomerName]-D1E775A0	8/1/2024	Azure Bastion	130.8981016
[CustomerName]-D226A04D	9/1/2024	Insight and Analytics	456.4175806
[CustomerName]-D226A04D	9/1/2024	Azure App Service	461575.9135
[CustomerName]-FA630340	4/1/2024	Data Lake Store	229.3821964
[CustomerName]-A6B2FA46	6/1/2024	Network Watcher	0.001849454
[CustomerName]-725D082E	11/1/2024	Insight and Analytics	0
[CustomerName]-E5C3446F	1/1/2024	Automation	64.02903253
[CustomerName]-D70A78C9	9/1/2024	Azure Applied AI Services	0.42942
[CustomerName]-FA630340	11/1/2023	Power Automate	2.041780887
[CustomerName]-FA630340	4/1/2024	Cognitive Services	0.6456507
[CustomerName]-50729A6B	8/1/2024	Cognitive Services	29.31876
[CustomerName]-D226A04D	8/1/2024	Virtual Network	51257.04537
[CustomerName]-50729A6B	1/1/2024	Azure Bot Service	0.21816
[CustomerName]-FA630340	12/1/2023	Azure Bot Service	14.25853747
[CustomerName]-DCB49AE5	5/1/2024	Azure Data Factory v2	0.1773116
[CustomerName]-CD872C21	5/1/2024	Service Bus	4.44E-04
[CustomerName]-50729A6B	8/1/2024	Bandwidth	730.9260936
[CustomerName]-725D082E	3/1/2024	Notification Hubs	0
[CustomerName]-50729A6B	1/1/2024	Azure Grafana Service	71.22492
[CustomerName]-50729A6B	11/1/2024	Azure Cognitive Search	993.7728
[CustomerName]-D70A78C9	8/1/2024	Sentinel	3475.132338
[CustomerName]-FA630340	2/1/2024	Functions	121.4627353
[CustomerName]-26E1FEA2	7/1/2024	SQL Database	1760.464933
[CustomerName]-D226A04D	12/1/2023	Sentinel	42916.679
[CustomerName]-17C145B4	3/1/2024	Key Vault	1.71793831
[CustomerName]-D70A78C9	7/1/2024	Network Watcher	19.87726753
[CustomerName]-A21812C1	6/1/2024	Azure DNS	0.447448648
[CustomerName]-50729A6B	11/1/2024	Azure Applied AI Services	36.4338
[CustomerName]-725D082E	10/1/2024	Virtual Network	826.416973
[CustomerName]-890E4584	8/1/2024	Storage	0
[CustomerName]-D226A04D	6/1/2024	Microsoft Fabric	424.3384107
[CustomerName]-A6B2FA46	10/1/2024	Virtual Machines	3087.25834
[CustomerName]-D226A04D	3/1/2024	Azure Data Explorer	13784.83969
[CustomerName]-FA630340	6/1/2024	Sentinel	3771.568536
[CustomerName]-0DE7667B	1/1/2024	Azure Monitor	7.399954126
[CustomerName]-A21812C1	9/1/2024	Log Analytics	24.65893926
[CustomerName]-FA630340	4/1/2024	Content Delivery Network	43.2888494
[CustomerName]-FA630340	10/1/2024	Azure Applied AI Services	0.200376125
[CustomerName]-0DE7667B	3/1/2024	Event Hubs	614.4249695
[CustomerName]-D189DCD7	11/1/2024	Log Analytics	268.4940647
[CustomerName]-26E1FEA2	4/1/2024	Azure Database for PostgreSQL	28.89221544
[CustomerName]-FA630340	6/1/2024	Functions	124.6609978
[CustomerName]-D70A78C9	12/1/2023	Container Registry	214.3783901
[CustomerName]-DCB49AE5	4/1/2024	Insight and Analytics	0
[CustomerName]-DCB49AE5	7/1/2024	Automation	0
[CustomerName]-26E1FEA2	3/1/2024	VPN Gateway	49.38053097
[CustomerName]-50729A6B	10/1/2024	Storage	29708.02245
[CustomerName]-FA630340	4/1/2024	Power Automate	4.986840283
[CustomerName]-FA630340	7/1/2024	Azure Synapse Analytics	5556.886541
[CustomerName]-0DE7667B	4/1/2024	Redis Cache	81.504
[CustomerName]-53475226	7/1/2024	Azure Synapse Analytics	102.8939403
[CustomerName]-D226A04D	6/1/2024	NAT Gateway	1892.964864
[CustomerName]-890E4584	10/1/2024	Event Grid	0
[CustomerName]-D226A04D	7/1/2024	Virtual Machines Licenses	122515.5595
[CustomerName]-26E1FEA2	9/1/2024	Azure DNS	26.36628849
[CustomerName]-CD872C21	5/1/2024	Azure Arc	0
[CustomerName]-D1E775A0	12/1/2024	Container Registry	19.7145252
[CustomerName]-D226A04D	5/1/2024	Sentinel	44814.91649
[CustomerName]-D70A78C9	9/1/2024	Azure Monitor	7240.319025
[CustomerName]-0DE7667B	3/1/2024	Virtual Network	235.1420294
[CustomerName]-CD872C21	1/1/2024	Service Bus	4.85E-04
[CustomerName]-CBA66E32	11/1/2023	Content Delivery Network	0.79452476
[CustomerName]-50729A6B	7/1/2024	Azure Bastion	1628.626933
[CustomerName]-E5C3446F	8/1/2024	Azure DevOps	794.2106096
[CustomerName]-D70A78C9	1/1/2024	Unassigned	73.96
[CustomerName]-26E1FEA2	9/1/2024	Functions	1610.816765
[CustomerName]-CBA66E32	8/1/2024	Load Balancer	107.4618841
[CustomerName]-725D082E	10/1/2024	Azure DevOps	256.5591512
[CustomerName]-725D082E	10/1/2024	Event Hubs	0.940315902
[CustomerName]-CD872C21	5/1/2024	Azure App Service	0
[CustomerName]-D70A78C9	10/1/2023	Container Instances	257.6814289
[CustomerName]-D226A04D	10/1/2023	Traffic Manager	1662.91009
[CustomerName]-0DE7667B	8/1/2024	Redis Cache	84.2208
[CustomerName]-E5C3446F	6/1/2024	Automation	78.02379032
[CustomerName]-A21812C1	4/1/2024	Azure Data Factory v2	2.52E-04
[CustomerName]-D70A78C9	2/1/2024	Key Vault	29.70598656
[CustomerName]-D226A04D	1/1/2024	Azure Container Apps	41.60435069
[CustomerName]-D70A78C9	12/1/2023	Azure Bastion	483.813906
[CustomerName]-53475226	11/1/2024	Event Hubs	20.3052357
[CustomerName]-FA630340	11/1/2023	Cognitive Services	47.94991151
[CustomerName]-E12862E5	12/1/2024	Key Vault	4.49E-03
[CustomerName]-50729A6B	7/1/2024	Key Vault	1.17213156
[CustomerName]-D70A78C9	9/1/2024	Service Bus	40.67686759
[CustomerName]-26E1FEA2	6/1/2024	Bandwidth	103.5722416
[CustomerName]-50729A6B	12/1/2024	Azure Databricks	273.7823914
[CustomerName]-53475226	2/1/2024	Storage	7776.220651
[CustomerName]-D1E775A0	7/1/2024	Functions	58.09606486
[CustomerName]-50729A6B	1/1/2024	Notification Hubs	146.9971044
[CustomerName]-26E1FEA2	7/1/2024	Azure Analysis Services	1413.958714
[CustomerName]-CBA66E32	11/1/2023	Storage	2310.571533
[CustomerName]-26E1FEA2	11/1/2024	Microsoft Defender for Cloud	799.1846621
[CustomerName]-D70A78C9	11/1/2023	Azure Data Factory v2	5423.157487
[CustomerName]-D226A04D	9/1/2024	Content Delivery Network	52647.47915
[CustomerName]-53475226	4/1/2024	Virtual Network	61.69308557
[CustomerName]-02D80417	2/1/2024	Automation	9.304255221
[CustomerName]-725D082E	12/1/2024	Sentinel	2577.479155
[CustomerName]-01FE71E8	3/1/2024	Azure Firewall	2647.157391
[CustomerName]-02D80417	4/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-53475226	10/1/2024	Backup	2461.764501
[CustomerName]-02D80417	7/1/2024	Virtual Network	17.41328465
[CustomerName]-D226A04D	11/1/2023	SignalR	1616.236335
[CustomerName]-01FE71E8	10/1/2024	Azure Monitor	214.5738969
[CustomerName]-D70A78C9	12/1/2023	Virtual WAN	871.1496
[CustomerName]-D1E775A0	7/1/2024	Azure Maps	5.476758882
[CustomerName]-26E1FEA2	11/1/2024	Bandwidth	94.66801657
[CustomerName]-A21812C1	6/1/2024	Azure Synapse Analytics	34.96868411
[CustomerName]-26E1FEA2	7/1/2024	Azure Applied AI Services	0
[CustomerName]-FA630340	8/1/2024	Azure DNS	16.47214805
[CustomerName]-A21812C1	10/1/2024	SQL Database	40.27376528
[CustomerName]-E5C3446F	12/1/2023	Machine Learning Studio	264.7878726
[CustomerName]-E5C3446F	1/1/2024	Azure Synapse Analytics	1324.549659
[CustomerName]-D1E775A0	1/1/2024	Service Bus	43.37081374
[CustomerName]-725D082E	2/1/2024	Media Services	481.6678541
[CustomerName]-9A49C9D4	2/1/2024	Virtual Machines	6742.781753
[CustomerName]-0DE7667B	6/1/2024	Azure Monitor	7.536074194
[CustomerName]-02D80417	4/1/2024	NAT Gateway	119.6940855
[CustomerName]-E5C3446F	12/1/2023	Unassigned	1789.8564
[CustomerName]-0DE7667B	3/1/2024	Key Vault	2.22805181
[CustomerName]-26E1FEA2	6/1/2024	Azure Update Manager	0
[CustomerName]-CBA66E32	9/1/2024	Backup	145.389679
[CustomerName]-D226A04D	10/1/2023	Azure Data Explorer	0
[CustomerName]-D226A04D	6/1/2024	Event Grid	317.016846
[CustomerName]-02D80417	3/1/2024	Log Analytics	0
[CustomerName]-D70A78C9	6/1/2024	Unassigned	73.96
[CustomerName]-D1E775A0	10/1/2024	Virtual Network	53.64575899
[CustomerName]-17C145B4	1/1/2024	Storage	2165.384861
[CustomerName]-D70A78C9	9/1/2024	SQL Database	3907.439469
[CustomerName]-E5C3446F	5/1/2024	Unassigned	383.67
[CustomerName]-26E1FEA2	4/1/2024	Azure Policy	0
[CustomerName]-D226A04D	2/1/2024	Visual Studio Subscription	112884.811
[CustomerName]-FA630340	2/1/2024	Data Lake Analytics	666.8509515
[CustomerName]-DCB49AE5	3/1/2024	Azure Bastion	0
[CustomerName]-CBA66E32	11/1/2023	Azure Monitor	21.31422421
[CustomerName]-E12862E5	8/1/2024	Virtual Machines Licenses	0
[CustomerName]-26E1FEA2	12/1/2024	SignalR	95.22991795
[CustomerName]-D226A04D	6/1/2024	Azure Container Apps	8683.871871
[CustomerName]-DCB49AE5	4/1/2024	Azure App Service	0
[CustomerName]-D189DCD7	2/1/2024	API Management	0
[CustomerName]-D70A78C9	2/1/2024	Cognitive Services	10.30857172
[CustomerName]-01FE71E8	9/1/2024	Network Watcher	231.9449171
[CustomerName]-01FE71E8	6/1/2024	Container Registry	55.47852779
[CustomerName]-FA630340	1/1/2024	Sentinel	4619.012867
[CustomerName]-50729A6B	6/1/2024	Notification Hubs	184.4236944
[CustomerName]-50729A6B	10/1/2024	Azure Monitor	141.6542464
[CustomerName]-53475226	1/1/2024	Logic Apps	3.651123502
[CustomerName]-E12862E5	10/1/2024	Visual Studio Subscription	644.7857431
[CustomerName]-DCB49AE5	5/1/2024	Sentinel	0
[CustomerName]-D70A78C9	3/1/2024	Container Instances	236.3794093
[CustomerName]-FA630340	2/1/2024	SQL Database	14133.52333
[CustomerName]-50729A6B	9/1/2024	Network Watcher	6.802736965
[CustomerName]-725D082E	8/1/2024	Event Grid	8.555213388
[CustomerName]-50729A6B	1/1/2024	Azure Data Factory v2	332.1974772
[CustomerName]-725D082E	12/1/2024	Azure Arc	0
[CustomerName]-50729A6B	7/1/2024	Automation	0
[CustomerName]-FA630340	4/1/2024	Container Instances	33.15351105
[CustomerName]-D226A04D	10/1/2023	Logic Apps	2751.864574
[CustomerName]-D226A04D	7/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-50729A6B	6/1/2024	Azure Data Factory v2	60.313419
